Fiscal Year,Military Personnel Class,Unit Zip Code,Accession Total,Prior Service,Non-Prior Service
2018,Officer,16403,5,5,0
2018,Officer,16635,2,2,0
2018,Officer,16652,1,1,0
2018,Officer,16803,3,3,0
2018,Officer,16901,1,1,0
2018,Officer,17003,16,16,0
2018,Officer,17013,7,7,0
2018,Officer,17033,1,1,0
2018,Officer,17042,4,4,0
2018,Officer,17044,3,3,0
2018,Officer,17103,6,4,2
2018,Officer,17701,4,4,0
2018,Officer,17821,1,1,0
2018,Officer,17837,1,1,0
2018,Officer,18040,2,2,0
2018,Officer,18102,2,1,1
2018,Officer,18407,1,1,0
2018,Officer,18466,1,1,0
2018,Officer,18509,8,7,1
2018,Officer,18634,2,2,0
2018,Officer,18651,1,1,0
2018,Officer,18704,2,2,0
2018,Officer,18960,1,1,0
2018,Officer,19044,7,6,1
2018,Officer,19103,2,2,0
2018,Officer,19153,3,3,0
2018,Officer,19154,3,3,0
2018,Officer,19320,3,2,1
2018,Officer,19462,2,2,0
2018,Officer,19475,1,1,0
2018,Officer,19605,1,1,0
2018,Officer,19706,1,1,0
2018,Officer,19711,1,1,0
2018,Officer,19720,3,3,0
2018,Officer,19930,1,1,0
2018,Officer,19939,3,3,0
2018,Officer,19947,1,1,0
2018,Officer,19973,1,1,0
2018,Officer,19977,2,2,0
2018,Officer,20003,26,23,3
2018,Officer,20112,5,5,0
2018,Officer,20175,2,2,0
2018,Officer,20186,2,1,1
2018,Officer,20373,2,2,0
2018,Officer,20623,1,1,0
2018,Officer,20646,1,1,0
2018,Officer,20708,6,6,0
2018,Officer,20882,1,1,0
2018,Officer,21010,3,3,0
2018,Officer,21043,1,1,0
2018,Officer,21057,4,4,0
2018,Officer,21061,2,2,0
2018,Officer,21136,7,6,1
2018,Officer,21157,1,1,0
2018,Officer,21201,1,0,1
2018,Officer,21204,1,1,0
2018,Officer,21222,2,2,0
2018,Officer,21228,2,1,1
2018,Officer,21236,1,1,0
2018,Officer,21401,5,5,0
2018,Officer,21921,1,1,0
2018,Officer,22032,14,10,4
2018,Officer,22060,5,5,0
2018,Officer,22401,4,4,0
2018,Officer,22427,6,5,1
2018,Officer,22602,2,2,0
2018,Officer,22731,2,0,2
2018,Officer,22902,6,6,0
2018,Officer,23069,1,1,0
2018,Officer,23139,2,2,0
2018,Officer,23150,3,3,0
2018,Officer,23181,2,2,0
2018,Officer,23417,1,1,0
2018,Officer,23434,2,2,0
2018,Officer,23451,6,5,1
2018,Officer,23666,7,6,1
2018,Officer,23701,3,3,0
2018,Officer,23805,6,5,1
2018,Officer,23824,5,3,2
2018,Officer,23847,1,1,0
2018,Officer,23851,1,1,0
2018,Officer,24073,1,1,0
2018,Officer,24112,1,0,1
2018,Officer,24151,2,2,0
2018,Officer,24212,1,1,0
2018,Officer,24251,1,1,0
2018,Officer,24401,2,2,0
2018,Officer,24450,1,1,0
2018,Officer,24502,4,4,0
2018,Officer,24523,1,1,0
2018,Officer,24540,3,2,1
2018,Officer,24592,2,2,0
2018,Officer,24609,1,1,0
2018,Officer,24701,4,4,0
2018,Officer,24957,1,1,0
2018,Officer,25168,2,2,0
2018,Officer,25309,4,4,0
2018,Officer,25311,4,4,0
2018,Officer,25530,1,1,0
2018,Officer,25550,2,2,0
2018,Officer,25625,2,2,0
2018,Officer,25846,2,2,0
2018,Officer,26003,2,2,0
2018,Officer,26101,2,2,0
2018,Officer,26187,1,1,0
2018,Officer,26201,3,3,0
2018,Officer,26250,1,1,0
2018,Officer,26301,1,1,0
2018,Officer,26426,1,1,0
2018,Officer,26537,3,3,0
2018,Officer,26554,4,4,0
2018,Officer,26651,1,1,0
2018,Officer,27028,3,3,0
2018,Officer,27103,4,4,0
2018,Officer,27204,2,1,1
2018,Officer,27217,2,2,0
2018,Officer,27264,1,1,0
2018,Officer,27292,1,1,0
2018,Officer,27344,2,2,0
2018,Officer,27360,2,1,1
2018,Officer,27401,1,1,0
2018,Officer,27530,5,5,0
2018,Officer,27549,8,8,0
2018,Officer,27557,1,1,0
2018,Officer,27560,6,6,0
2018,Officer,27581,11,11,0
2018,Officer,27607,4,4,0
2018,Officer,27704,4,4,0
2018,Officer,27828,1,1,0
2018,Officer,27834,1,1,0
2018,Officer,27889,1,1,0
2018,Officer,27932,1,1,0
2018,Officer,28012,3,3,0
2018,Officer,28043,1,1,0
2018,Officer,28054,3,3,0
2018,Officer,28092,2,2,0
2018,Officer,28115,1,1,0
2018,Officer,28147,3,2,1
2018,Officer,28170,1,1,0
2018,Officer,28208,6,6,0
2018,Officer,28306,8,8,0
2018,Officer,28310,4,2,2
2018,Officer,28328,2,2,0
2018,Officer,28337,2,1,1
2018,Officer,28345,1,1,0
2018,Officer,28352,1,1,0
2018,Officer,28359,3,3,0
2018,Officer,28371,2,1,1
2018,Officer,28376,3,3,0
2018,Officer,28377,1,1,0
2018,Officer,28384,2,2,0
2018,Officer,28401,1,1,0
2018,Officer,28405,2,2,0
2018,Officer,28560,1,1,0
2018,Officer,28601,1,1,0
2018,Officer,28621,1,1,0
2018,Officer,28645,1,1,0
2018,Officer,28726,2,2,0
2018,Officer,28734,1,0,1
2018,Officer,28806,1,1,0
2018,Officer,29044,13,13,0
2018,Officer,29108,1,1,0
2018,Officer,29138,2,2,0
2018,Officer,29161,1,1,0
2018,Officer,29201,4,4,0
2018,Officer,29303,4,4,0
2018,Officer,29341,1,1,0
2018,Officer,29379,9,9,0
2018,Officer,29385,1,1,0
2018,Officer,29403,2,2,0
2018,Officer,29418,4,4,0
2018,Officer,29464,7,7,0
2018,Officer,29506,2,2,0
2018,Officer,29510,1,1,0
2018,Officer,29536,1,1,0
2018,Officer,29544,1,1,0
2018,Officer,29571,1,1,0
2018,Officer,29574,1,1,0
2018,Officer,29605,4,4,0
2018,Officer,29620,1,1,0
2018,Officer,29625,3,3,0
2018,Officer,29646,1,1,0
2018,Officer,29651,2,2,0
2018,Officer,29653,2,2,0
2018,Officer,29678,3,3,0
2018,Officer,29715,1,1,0
2018,Officer,29732,3,3,0
2018,Officer,29824,1,1,0
2018,Officer,29829,2,2,0
2018,Officer,29944,2,2,0
2018,Officer,30032,1,1,0
2018,Officer,30040,11,10,1
2018,Officer,30060,17,14,3
2018,Officer,30069,4,4,0
2018,Officer,30114,1,1,0
2018,Officer,30125,1,1,0
2018,Officer,30144,2,2,0
2018,Officer,30161,1,1,0
2018,Officer,30233,1,1,0
2018,Officer,30294,2,2,0
2018,Officer,30297,10,10,0
2018,Officer,30336,7,7,0
2018,Officer,30439,1,1,0
2018,Officer,30461,1,1,0
2018,Officer,30597,6,6,0
2018,Officer,30635,3,3,0
2018,Officer,30643,1,1,0
2018,Officer,30655,3,3,0
2018,Officer,30673,2,2,0
2018,Officer,30680,6,6,0
2018,Officer,30701,2,2,0
2018,Officer,30720,2,2,0
2018,Officer,30904,7,7,0
2018,Officer,31015,1,1,0
2018,Officer,31029,2,2,0
2018,Officer,31040,1,1,0
2018,Officer,31211,6,5,1
2018,Officer,31314,4,4,0
2018,Officer,31329,1,1,0
2018,Officer,31406,4,4,0
2018,Officer,31409,1,0,1
2018,Officer,31520,1,1,0
2018,Officer,31533,2,2,0
2018,Officer,31601,1,1,0
2018,Officer,31794,1,1,0
2018,Officer,31905,3,3,0
2018,Officer,32055,1,1,0
2018,Officer,32064,1,1,0
2018,Officer,32084,1,1,0
2018,Officer,32086,6,2,4
2018,Officer,32091,11,11,0
2018,Officer,32221,5,5,0
2018,Officer,32311,3,3,0
2018,Officer,32351,1,1,0
2018,Officer,32406,1,1,0
2018,Officer,32425,3,3,0
2018,Officer,32447,2,2,0
2018,Officer,32514,2,2,0
2018,Officer,32727,3,2,1
2018,Officer,32806,1,1,0
2018,Officer,32827,4,4,0
2018,Officer,32922,3,3,0
2018,Officer,32935,1,1,0
2018,Officer,33025,3,3,0
2018,Officer,33027,4,4,0
2018,Officer,33039,3,3,0
2018,Officer,33315,2,2,0
2018,Officer,33406,2,2,0
2018,Officer,33563,2,2,0
2018,Officer,33711,2,2,0
2018,Officer,33782,9,8,1
2018,Officer,33811,4,4,0
2018,Officer,33830,1,1,0
2018,Officer,33916,1,1,0
2018,Officer,34208,1,1,0
2018,Officer,34221,1,1,0
2018,Officer,34237,2,2,0
2018,Officer,34266,1,1,0
2018,Officer,34471,1,0,1
2018,Officer,34474,1,1,0
2018,Officer,34604,2,2,0
2018,Officer,34748,2,2,0
2018,Officer,35010,1,1,0
2018,Officer,35016,1,1,0
2018,Officer,35042,9,9,0
2018,Officer,35055,1,1,0
2018,Officer,35072,2,2,0
2018,Officer,35121,2,2,0
2018,Officer,35124,3,3,0
2018,Officer,35146,2,2,0
2018,Officer,35161,1,1,0
2018,Officer,35209,1,1,0
2018,Officer,35217,5,5,0
2018,Officer,35405,1,1,0
2018,Officer,35565,4,4,0
2018,Officer,35601,2,2,0
2018,Officer,35613,2,2,0
2018,Officer,35803,3,3,0
2018,Officer,35967,1,1,0
2018,Officer,36009,1,1,0
2018,Officer,36016,1,1,0
2018,Officer,36032,1,1,0
2018,Officer,36043,5,5,0
2018,Officer,36067,1,1,0
2018,Officer,36078,1,1,0
2018,Officer,36081,1,1,0
2018,Officer,36109,9,9,0
2018,Officer,36121,1,1,0
2018,Officer,36203,4,4,0
2018,Officer,36205,1,1,0
2018,Officer,36251,2,2,0
2018,Officer,36265,1,1,0
2018,Officer,36322,2,2,0
2018,Officer,36330,3,3,0
2018,Officer,36421,2,2,0
2018,Officer,36442,1,1,0
2018,Officer,36502,1,1,0
2018,Officer,36522,1,1,0
2018,Officer,36532,1,1,0
2018,Officer,36605,5,5,0
2018,Officer,36701,1,1,0
2018,Officer,36732,1,1,0
2018,Officer,36854,1,1,0
2018,Officer,37066,2,2,0
2018,Officer,37090,2,2,0
2018,Officer,37129,3,3,0
2018,Officer,37167,16,14,2
2018,Officer,37172,1,1,0
2018,Officer,37204,10,7,3
2018,Officer,37217,1,1,0
2018,Officer,37303,1,1,0
2018,Officer,37323,1,1,0
2018,Officer,37356,1,1,0
2018,Officer,37398,2,2,0
2018,Officer,37404,5,5,0
2018,Officer,37620,1,1,0
2018,Officer,37645,5,4,1
2018,Officer,37650,1,1,0
2018,Officer,37743,1,1,0
2018,Officer,37757,1,0,1
2018,Officer,37777,7,6,1
2018,Officer,37854,1,1,0
2018,Officer,37874,1,1,0
2018,Officer,37919,1,1,0
2018,Officer,38019,1,0,1
2018,Officer,38024,3,3,0
2018,Officer,38063,1,1,0
2018,Officer,38242,2,2,0
2018,Officer,38302,3,2,1
2018,Officer,38343,1,1,0
2018,Officer,38375,1,0,1
2018,Officer,38382,3,2,1
2018,Officer,38401,1,1,0
2018,Officer,38506,3,3,0
2018,Officer,38556,1,1,0
2018,Officer,38563,1,1,0
2018,Officer,38570,1,1,0
2018,Officer,38606,2,1,1
2018,Officer,38635,1,1,0
2018,Officer,38668,2,2,0
2018,Officer,38671,1,1,0
2018,Officer,38801,4,4,0
2018,Officer,38803,3,2,1
2018,Officer,38821,1,1,0
2018,Officer,38851,2,2,0
2018,Officer,38915,2,2,0
2018,Officer,39042,1,1,0
2018,Officer,39046,3,3,0
2018,Officer,39051,1,1,0
2018,Officer,39059,1,1,0
2018,Officer,39060,3,3,0
2018,Officer,39159,1,1,0
2018,Officer,39183,3,3,0
2018,Officer,39194,2,2,0
2018,Officer,39202,3,2,1
2018,Officer,39204,7,6,1
2018,Officer,39216,4,4,0
2018,Officer,39296,3,3,0
2018,Officer,39307,1,1,0
2018,Officer,39345,5,5,0
2018,Officer,39350,1,1,0
2018,Officer,39403,3,3,0
2018,Officer,39407,1,0,1
2018,Officer,39422,1,1,0
2018,Officer,39440,1,1,0
2018,Officer,39466,1,1,0
2018,Officer,39470,3,3,0
2018,Officer,39507,3,3,0
2018,Officer,39532,1,1,0
2018,Officer,39556,1,1,0
2018,Officer,39648,2,2,0
2018,Officer,39654,1,1,0
2018,Officer,39760,1,1,0
2018,Officer,39773,1,1,0
2018,Officer,40004,1,0,1
2018,Officer,40065,4,4,0
2018,Officer,40205,1,1,0
2018,Officer,40213,3,3,0
2018,Officer,40218,2,2,0
2018,Officer,40311,2,2,0
2018,Officer,40330,1,1,0
2018,Officer,40475,6,4,2
2018,Officer,40510,4,4,0
2018,Officer,40601,17,12,5
2018,Officer,40741,2,2,0
2018,Officer,40906,6,6,0
2018,Officer,40965,3,3,0
2018,Officer,41005,2,2,0
2018,Officer,41008,2,2,0
2018,Officer,41031,1,1,0
2018,Officer,41094,2,2,0
2018,Officer,41101,3,2,1
2018,Officer,41701,1,1,0
2018,Officer,42025,1,0,1
2018,Officer,42071,1,1,0
2018,Officer,42101,2,1,1
2018,Officer,42141,3,3,0
2018,Officer,42167,1,1,0
2018,Officer,42276,1,1,0
2018,Officer,42301,2,2,0
2018,Officer,42345,1,1,0
2018,Officer,42431,1,1,0
2018,Officer,42501,1,1,0
2018,Officer,42633,1,1,0
2018,Officer,43040,2,2,0
2018,Officer,43055,2,2,0
2018,Officer,43102,2,2,0
2018,Officer,43213,10,8,2
2018,Officer,43217,9,9,0
2018,Officer,43235,5,3,2
2018,Officer,43402,1,1,0
2018,Officer,43465,4,4,0
2018,Officer,43756,3,2,1
2018,Officer,43812,1,1,0
2018,Officer,44055,2,2,0
2018,Officer,44128,3,3,0
2018,Officer,44142,2,2,0
2018,Officer,44224,5,4,1
2018,Officer,44256,1,1,0
2018,Officer,44313,1,1,0
2018,Officer,44444,4,4,0
2018,Officer,44515,2,0,2
2018,Officer,44601,2,2,0
2018,Officer,44691,1,1,0
2018,Officer,44720,7,5,2
2018,Officer,44857,1,1,0
2018,Officer,44903,3,3,0
2018,Officer,45015,3,3,0
2018,Officer,45036,1,1,0
2018,Officer,45215,10,10,0
2018,Officer,45356,3,2,1
2018,Officer,45430,5,5,0
2018,Officer,45502,3,2,1
2018,Officer,45601,1,1,0
2018,Officer,45662,1,1,0
2018,Officer,45885,2,2,0
2018,Officer,46012,2,2,0
2018,Officer,46036,2,2,0
2018,Officer,46041,2,1,1
2018,Officer,46052,1,1,0
2018,Officer,46122,1,1,0
2018,Officer,46124,3,3,0
2018,Officer,46131,10,8,2
2018,Officer,46140,2,2,0
2018,Officer,46176,5,4,1
2018,Officer,46216,2,2,0
2018,Officer,46241,20,17,3
2018,Officer,46350,1,1,0
2018,Officer,46360,1,1,0
2018,Officer,46383,1,1,0
2018,Officer,46402,1,1,0
2018,Officer,46406,2,1,1
2018,Officer,46517,1,1,0
2018,Officer,46613,3,2,1
2018,Officer,46714,1,1,0
2018,Officer,46825,4,4,0
2018,Officer,46947,1,1,0
2018,Officer,46953,1,1,0
2018,Officer,47167,3,3,0
2018,Officer,47170,1,1,0
2018,Officer,47203,7,7,0
2018,Officer,47250,2,2,0
2018,Officer,47274,1,1,0
2018,Officer,47303,3,3,0
2018,Officer,47331,2,1,1
2018,Officer,47348,2,2,0
2018,Officer,47374,4,3,1
2018,Officer,47401,2,2,0
2018,Officer,47441,1,1,0
2018,Officer,47501,2,2,0
2018,Officer,47546,1,1,0
2018,Officer,47591,1,1,0
2018,Officer,47715,6,5,1
2018,Officer,47834,1,1,0
2018,Officer,47872,3,3,0
2018,Officer,47905,8,5,3
2018,Officer,48045,2,1,1
2018,Officer,48060,2,2,0
2018,Officer,48180,3,3,0
2018,Officer,48197,4,4,0
2018,Officer,48208,2,2,0
2018,Officer,48234,16,13,3
2018,Officer,48341,2,2,0
2018,Officer,48601,5,4,1
2018,Officer,48706,1,1,0
2018,Officer,48817,1,1,0
2018,Officer,48837,1,1,0
2018,Officer,48838,1,1,0
2018,Officer,48843,1,1,0
2018,Officer,48906,14,14,0
2018,Officer,48912,4,3,1
2018,Officer,49009,3,2,1
2018,Officer,49047,2,2,0
2018,Officer,49201,1,1,0
2018,Officer,49224,3,3,0
2018,Officer,49306,1,1,0
2018,Officer,49307,1,1,0
2018,Officer,49437,1,1,0
2018,Officer,49509,8,8,0
2018,Officer,49601,1,1,0
2018,Officer,49739,2,2,0
2018,Officer,49849,1,1,0
2018,Officer,49855,1,1,0
2018,Officer,49908,1,0,1
2018,Officer,50036,3,3,0
2018,Officer,50126,1,1,0
2018,Officer,50131,23,19,4
2018,Officer,50158,1,1,0
2018,Officer,50616,2,2,0
2018,Officer,50662,1,1,0
2018,Officer,50703,2,2,0
2018,Officer,51111,1,1,0
2018,Officer,51301,2,2,0
2018,Officer,51442,1,1,0
2018,Officer,51503,1,1,0
2018,Officer,51566,2,2,0
2018,Officer,52246,3,2,1
2018,Officer,52353,2,1,1
2018,Officer,52404,5,5,0
2018,Officer,52501,1,1,0
2018,Officer,52577,2,2,0
2018,Officer,52632,1,1,0
2018,Officer,52806,2,2,0
2018,Officer,53066,1,1,0
2018,Officer,53089,1,0,1
2018,Officer,53095,2,2,0
2018,Officer,53154,1,1,0
2018,Officer,53186,2,2,0
2018,Officer,53212,4,4,0
2018,Officer,53403,4,3,1
2018,Officer,53511,2,2,0
2018,Officer,53581,1,1,0
2018,Officer,53704,14,14,0
2018,Officer,53948,1,1,0
2018,Officer,54022,1,1,0
2018,Officer,54143,1,1,0
2018,Officer,54303,1,1,0
2018,Officer,54401,2,2,0
2018,Officer,54451,1,1,0
2018,Officer,54487,1,1,0
2018,Officer,54495,1,1,0
2018,Officer,54618,10,9,1
2018,Officer,54650,1,1,0
2018,Officer,54656,1,1,0
2018,Officer,54703,3,3,0
2018,Officer,54729,2,2,0
2018,Officer,54801,1,1,0
2018,Officer,54843,1,1,0
2018,Officer,54880,1,1,0
2018,Officer,54914,2,1,1
2018,Officer,54935,2,1,1
2018,Officer,54971,1,1,0
2018,Officer,55008,1,1,0
2018,Officer,55016,6,6,0
2018,Officer,55021,5,5,0
2018,Officer,55063,1,1,0
2018,Officer,55068,7,6,1
2018,Officer,55082,10,8,2
2018,Officer,55106,1,1,0
2018,Officer,55107,8,6,2
2018,Officer,55112,4,4,0
2018,Officer,55303,3,2,1
2018,Officer,55350,1,0,1
2018,Officer,55362,3,3,0
2018,Officer,55431,1,1,0
2018,Officer,55719,2,2,0
2018,Officer,55720,2,2,0
2018,Officer,55744,3,3,0
2018,Officer,55746,3,2,1
2018,Officer,55811,7,6,1
2018,Officer,55901,1,1,0
2018,Officer,55912,1,1,0
2018,Officer,55987,1,1,0
2018,Officer,56001,1,1,0
2018,Officer,56007,4,4,0
2018,Officer,56073,2,1,1
2018,Officer,56265,1,1,0
2018,Officer,56278,1,1,0
2018,Officer,56303,3,3,0
2018,Officer,56345,5,5,0
2018,Officer,56378,1,1,0
2018,Officer,56401,1,1,0
2018,Officer,56482,2,2,0
2018,Officer,56560,5,4,1
2018,Officer,56701,1,1,0
2018,Officer,57042,1,1,0
2018,Officer,57069,2,2,0
2018,Officer,57104,3,3,0
2018,Officer,57201,4,4,0
2018,Officer,57350,1,1,0
2018,Officer,57401,1,1,0
2018,Officer,57501,1,1,0
2018,Officer,57702,5,4,1
2018,Officer,57703,1,1,0
2018,Officer,57783,2,2,0
2018,Officer,58075,1,1,0
2018,Officer,58102,5,5,0
2018,Officer,58201,3,3,0
2018,Officer,58301,2,2,0
2018,Officer,58506,7,6,1
2018,Officer,58701,1,1,0
2018,Officer,59301,1,1,0
2018,Officer,59405,1,0,1
2018,Officer,59501,1,1,0
2018,Officer,59602,3,3,0
2018,Officer,59636,5,5,0
2018,Officer,59701,2,2,0
2018,Officer,59714,3,0,3
2018,Officer,59808,3,3,0
2018,Officer,60037,4,4,0
2018,Officer,60120,2,1,1
2018,Officer,60435,1,0,1
2018,Officer,60472,3,3,0
2018,Officer,60546,8,7,1
2018,Officer,60615,3,1,2
2018,Officer,60616,4,3,1
2018,Officer,60651,3,2,1
2018,Officer,60901,1,1,0
2018,Officer,61032,2,2,0
2018,Officer,61071,1,0,1
2018,Officer,61115,1,0,1
2018,Officer,61264,1,1,0
2018,Officer,61401,1,0,1
2018,Officer,61434,2,2,0
2018,Officer,61443,1,0,1
2018,Officer,61455,2,2,0
2018,Officer,61607,7,6,1
2018,Officer,61701,3,3,0
2018,Officer,61761,2,2,0
2018,Officer,61764,1,1,0
2018,Officer,61801,9,7,2
2018,Officer,61938,2,2,0
2018,Officer,61944,1,1,0
2018,Officer,61951,2,2,0
2018,Officer,62205,2,1,1
2018,Officer,62269,1,1,0
2018,Officer,62286,2,2,0
2018,Officer,62301,1,1,0
2018,Officer,62401,1,1,0
2018,Officer,62439,1,1,0
2018,Officer,62702,9,4,5
2018,Officer,62959,2,2,0
2018,Officer,62966,2,2,0
2018,Officer,63044,8,7,1
2018,Officer,63125,7,7,0
2018,Officer,63401,1,1,0
2018,Officer,63552,1,1,0
2018,Officer,63703,2,2,0
2018,Officer,63841,1,1,0
2018,Officer,63873,1,1,0
2018,Officer,63901,1,1,0
2018,Officer,64067,1,1,0
2018,Officer,64085,1,0,1
2018,Officer,64129,8,8,0
2018,Officer,64468,5,5,0
2018,Officer,64506,2,2,0
2018,Officer,64683,1,1,0
2018,Officer,64701,1,1,0
2018,Officer,64735,1,1,0
2018,Officer,64759,1,1,0
2018,Officer,64804,7,7,0
2018,Officer,64836,2,1,1
2018,Officer,64850,3,3,0
2018,Officer,65101,12,10,2
2018,Officer,65109,2,2,0
2018,Officer,65202,1,1,0
2018,Officer,65301,2,2,0
2018,Officer,65305,3,3,0
2018,Officer,65340,2,2,0
2018,Officer,65401,1,1,0
2018,Officer,65473,2,2,0
2018,Officer,65536,1,1,0
2018,Officer,65605,1,1,0
2018,Officer,65708,2,2,0
2018,Officer,65802,1,1,0
2018,Officer,66027,4,2,2
2018,Officer,66061,3,3,0
2018,Officer,66219,11,10,1
2018,Officer,66442,1,1,0
2018,Officer,66502,2,2,0
2018,Officer,66611,3,2,1
2018,Officer,66619,4,4,0
2018,Officer,66749,1,1,0
2018,Officer,66762,1,1,0
2018,Officer,67010,2,2,0
2018,Officer,67219,2,2,0
2018,Officer,67337,1,1,0
2018,Officer,67410,1,1,0
2018,Officer,67432,2,2,0
2018,Officer,67501,1,1,0
2018,Officer,67530,1,1,0
2018,Officer,67601,2,2,0
2018,Officer,67654,1,1,0
2018,Officer,68003,1,1,0
2018,Officer,68073,4,4,0
2018,Officer,68106,1,1,0
2018,Officer,68142,2,2,0
2018,Officer,68310,1,0,1
2018,Officer,68508,5,2,3
2018,Officer,68524,13,11,2
2018,Officer,68601,2,2,0
2018,Officer,68801,3,3,0
2018,Officer,68847,1,1,0
2018,Officer,68901,1,1,0
2018,Officer,70117,10,10,0
2018,Officer,70390,1,1,0
2018,Officer,70401,3,3,0
2018,Officer,70427,1,1,0
2018,Officer,70508,7,6,1
2018,Officer,70510,3,3,0
2018,Officer,70570,2,2,0
2018,Officer,70582,1,1,0
2018,Officer,70601,3,3,0
2018,Officer,70634,1,1,0
2018,Officer,70721,10,10,0
2018,Officer,70737,2,2,0
2018,Officer,70820,3,3,0
2018,Officer,71203,2,2,0
2018,Officer,71232,1,1,0
2018,Officer,71270,3,2,1
2018,Officer,71292,2,2,0
2018,Officer,71303,2,2,0
2018,Officer,71360,4,3,1
2018,Officer,71417,1,1,0
2018,Officer,71457,2,1,1
2018,Officer,71671,1,1,0
2018,Officer,71823,1,1,0
2018,Officer,72012,1,1,0
2018,Officer,72034,1,1,0
2018,Officer,72064,1,1,0
2018,Officer,72086,1,1,0
2018,Officer,72114,1,1,0
2018,Officer,72143,1,1,0
2018,Officer,72150,1,1,0
2018,Officer,72160,2,2,0
2018,Officer,72199,19,16,3
2018,Officer,72335,1,1,0
2018,Officer,72401,3,3,0
2018,Officer,72476,1,1,0
2018,Officer,72543,2,2,0
2018,Officer,72604,1,1,0
2018,Officer,72701,4,3,1
2018,Officer,72712,3,3,0
2018,Officer,72744,1,1,0
2018,Officer,72756,1,1,0
2018,Officer,72761,2,2,0
2018,Officer,72802,1,1,0
2018,Officer,72855,1,1,0
2018,Officer,72923,1,1,0
2018,Officer,72927,4,4,0
2018,Officer,73036,1,1,0
2018,Officer,73051,3,3,0
2018,Officer,73064,1,1,0
2018,Officer,73069,6,6,0
2018,Officer,73111,8,8,0
2018,Officer,73179,2,1,1
2018,Officer,73503,4,4,0
2018,Officer,73705,2,2,0
2018,Officer,74014,5,5,0
2018,Officer,74075,2,2,0
2018,Officer,74116,2,1,1
2018,Officer,74403,1,1,0
2018,Officer,74501,1,1,0
2018,Officer,74701,1,1,0
2018,Officer,74820,2,2,0
2018,Officer,75051,11,11,0
2018,Officer,75110,1,1,0
2018,Officer,75159,2,2,0
2018,Officer,75160,3,3,0
2018,Officer,75165,1,1,0
2018,Officer,75237,1,1,0
2018,Officer,75402,1,1,0
2018,Officer,75709,2,2,0
2018,Officer,75901,1,1,0
2018,Officer,76105,2,2,0
2018,Officer,76108,5,5,0
2018,Officer,76115,4,4,0
2018,Officer,76207,1,1,0
2018,Officer,76234,1,1,0
2018,Officer,76302,1,1,0
2018,Officer,76502,1,1,0
2018,Officer,76574,1,1,0
2018,Officer,76707,1,1,0
2018,Officer,77034,10,10,0
2018,Officer,77067,1,1,0
2018,Officer,77082,10,10,0
2018,Officer,77340,5,5,0
2018,Officer,77471,1,1,0
2018,Officer,77515,1,1,0
2018,Officer,77568,2,2,0
2018,Officer,77802,4,4,0
2018,Officer,78130,1,1,0
2018,Officer,78218,4,4,0
2018,Officer,78219,3,3,0
2018,Officer,78257,16,16,0
2018,Officer,78363,1,1,0
2018,Officer,78416,3,3,0
2018,Officer,78596,2,2,0
2018,Officer,78602,14,14,0
2018,Officer,78617,9,8,1
2018,Officer,78665,4,3,1
2018,Officer,78666,3,3,0
2018,Officer,78703,26,24,2
2018,Officer,78731,3,3,0
2018,Officer,78746,4,4,0
2018,Officer,79107,1,1,0
2018,Officer,79403,1,1,0
2018,Officer,79607,6,6,0
2018,Officer,79936,5,5,0
2018,Officer,80011,11,10,1
2018,Officer,80012,5,3,2
2018,Officer,80112,3,3,0
2018,Officer,80137,3,3,0
2018,Officer,80216,6,6,0
2018,Officer,80501,2,1,1
2018,Officer,80504,1,1,0
2018,Officer,80521,4,4,0
2018,Officer,80907,1,1,0
2018,Officer,80913,2,2,0
2018,Officer,80916,6,6,0
2018,Officer,80920,9,8,1
2018,Officer,81401,1,0,1
2018,Officer,82005,2,1,1
2018,Officer,82009,3,3,0
2018,Officer,82072,2,2,0
2018,Officer,82240,1,1,0
2018,Officer,82401,1,1,0
2018,Officer,82604,6,4,2
2018,Officer,83202,1,0,1
2018,Officer,83221,1,1,0
2018,Officer,83318,3,2,1
2018,Officer,83338,2,2,0
2018,Officer,83530,1,0,1
2018,Officer,83605,3,2,1
2018,Officer,83617,1,1,0
2018,Officer,83687,2,2,0
2018,Officer,83705,11,7,4
2018,Officer,83843,1,1,0
2018,Officer,83854,1,1,0
2018,Officer,84003,2,2,0
2018,Officer,84020,9,9,0
2018,Officer,84043,2,2,0
2018,Officer,84058,3,3,0
2018,Officer,84065,11,10,1
2018,Officer,84084,9,9,0
2018,Officer,84116,1,1,0
2018,Officer,84321,1,1,0
2018,Officer,84405,3,3,0
2018,Officer,84642,1,1,0
2018,Officer,84660,6,6,0
2018,Officer,84720,3,3,0
2018,Officer,84770,1,1,0
2018,Officer,84790,2,2,0
2018,Officer,85008,29,27,2
2018,Officer,85020,3,3,0
2018,Officer,85122,3,3,0
2018,Officer,85128,2,2,0
2018,Officer,85132,2,2,0
2018,Officer,85145,3,2,1
2018,Officer,85281,3,3,0
2018,Officer,85312,3,3,0
2018,Officer,85396,1,1,0
2018,Officer,85607,1,1,0
2018,Officer,85653,1,1,0
2018,Officer,85706,1,1,0
2018,Officer,85713,3,3,0
2018,Officer,86015,2,2,0
2018,Officer,86301,3,2,1
2018,Officer,87123,9,8,1
2018,Officer,87144,10,10,0
2018,Officer,87401,2,2,0
2018,Officer,87508,8,8,0
